CV
1.8821152191086508
-0.8664044598487399
1.7699349510667028
-5.687777315141669
2.1608812424734203
-1.6222620181691718
88.19127785480286
1.4728086145863537
-3.0646600121859486
-9.689631498589033
-1.2184031785339562
-3.9332456924934744
